,Brand,model,Year,Age,kmDriven,Transmission,Owner,FuelType,Price
4915,Hyundai,i10,2011.0,13.0,75000.0,Automatic,second,Petrol,245000.0
4916,Maruti Suzuki,Wagon-R-1-0,2015.0,9.0,61000.0,Manual,second,Hybrid/CNG,325000.0
4917,Maruti Suzuki,maruti-suzuki-brezza,2020.0,4.0,38000.0,Manual,first,Petrol,675000.0
4918,Maruti Suzuki,Swift,2010.0,14.0,85000.0,Manual,second,Petrol,150000.0
4919,Tata,Nexon,2018.0,6.0,88000.0,Manual,first,Diesel,760000.0
4920,Maruti Suzuki,Swift Dzire,2018.0,6.0,103580.0,Manual,first,Diesel,610000.0
4921,Hyundai,Santro Xing,2010.0,14.0,78000.0,Manual,first,Hybrid/CNG,121000.0
4922,Maruti Suzuki,Swift-Dzire,2011.0,13.0,77500.0,Manual,second,Petrol,265000.0
4923,Honda,City,2018.0,6.0,78000.0,Automatic,first,Petrol,710000.0
4924,Maruti Suzuki,Ertiga,2023.0,1.0,31500.0,Manual,first,Hybrid/CNG,1120000.0
4925,Audi,A6,2017.0,7.0,71555.0,Automatic,second,Diesel,1950000.0
4926,Renault,KWID,2020.0,4.0,52000.0,Automatic,first,Hybrid/CNG,349000.0
4927,Tata,Tigor,2023.0,1.0,30000.0,Manual,first,Hybrid/CNG,680000.0
4928,Maruti Suzuki,Wagon-R,2019.0,5.0,49000.0,Manual,first,Hybrid/CNG,425000.0
4929,Maruti Suzuki,Alto-800,2018.0,6.0,78000.0,Automatic,second,Hybrid/CNG,260000.0
4930,Kia,Seltos,2022.0,2.0,31000.0,Automatic,first,Petrol,1675000.0
4931,Hyundai,i10,2011.0,13.0,86000.0,Manual,second,Petrol,180000.0
4932,Honda,BRV,2019.0,5.0,122000.0,Manual,first,Petrol,600000.0
4933,Maruti Suzuki,Eeco,2017.0,7.0,84240.0,Automatic,second,Hybrid/CNG,295000.0
4934,Maruti Suzuki,Dzire,2018.0,6.0,44574.0,Automatic,first,Petrol,675000.0
4935,Ford,Endeavour,2017.0,7.0,90000.0,Automatic,first,Diesel,2100000.0
4936,Hyundai,Creta,2023.0,1.0,6000.0,Automatic,first,Diesel,2011000.0
4937,Skoda,Rapid,2015.0,9.0,104007.0,Automatic,second,Diesel,399000.0
4938,Mahindra,Bolero,2021.0,3.0,41000.0,Manual,first,Diesel,851000.0
4939,Maruti Suzuki,Baleno,2018.0,6.0,41000.0,Automatic,first,Petrol,745000.0
4940,Mahindra,XUV 300,2022.0,2.0,15000.0,Manual,first,Diesel,995000.0
4941,Hyundai,Eon,2012.0,12.0,40000.0,Manual,second,Petrol,190000.0
4942,Volkswagen,Polo,2015.0,9.0,75000.0,Manual,second,Petrol,575000.0
4943,Honda,City,2017.0,7.0,90000.0,Automatic,second,Hybrid/CNG,655000.0
4944,Toyota,Innova,2009.0,15.0,110000.0,Manual,second,Diesel,325000.0
4945,Skoda,Rapid,2016.0,8.0,80000.0,Automatic,first,Diesel,651000.0
4946,Maruti Suzuki,Celerio,2018.0,6.0,74000.0,Automatic,first,Hybrid/CNG,450000.0
4947,Maruti Suzuki,Baleno,2017.0,7.0,76483.0,Manual,second,Petrol,572000.0
4948,Maruti Suzuki,Swift,2015.0,9.0,71000.0,Manual,first,Petrol,410000.0
4949,Honda,City,2014.0,10.0,53000.0,Manual,first,Diesel,475000.0
4950,Audi,Q3,2015.0,9.0,70000.0,Automatic,first,Diesel,890000.0
4951,Hyundai,i20,2010.0,14.0,51000.0,Manual,second,Hybrid/CNG,325000.0
4952,Maruti Suzuki,Baleno,2016.0,8.0,46000.0,Automatic,second,Petrol,525000.0
4953,Mini,Cooper,2013.0,11.0,65000.0,Automatic,second,Diesel,1290000.0
4954,Honda,City,2015.0,9.0,126000.0,Manual,second,Diesel,690000.0
4955,Maruti Suzuki,Celerio,2017.0,7.0,160000.0,Automatic,first,Petrol,375000.0
4956,Audi,Q7,2011.0,13.0,100000.0,Automatic,first,Diesel,1975000.0
4957,Maruti Suzuki,Wagon-R-1-0,2021.0,3.0,45000.0,Manual,first,Hybrid/CNG,509999.0
4958,Honda,City ZX,2008.0,16.0,119000.0,Automatic,second,Hybrid/CNG,147000.0
4959,Maruti Suzuki,Wagon-R-Stingray,2021.0,3.0,34000.0,Automatic,first,Hybrid/CNG,565000.0
4960,Maruti Suzuki,Swift-Dzire-Tour,2021.0,3.0,92000.0,Manual,first,Hybrid/CNG,525000.0
4961,Hyundai,Grand i10,2016.0,8.0,120000.0,Manual,first,Petrol,399999.0
4962,Mahindra,Scorpio,2015.0,9.0,61231.0,Manual,second,Diesel,795000.0
4963,Hyundai,i10,2017.0,7.0,40000.0,Automatic,first,Petrol,280000.0
4964,Toyota,Innova Crysta,2020.0,4.0,83000.0,Automatic,first,Petrol,1711000.0
4965,Maruti Suzuki,Swift-Dzire-Tour,2020.0,4.0,66000.0,Automatic,second,Hybrid/CNG,150000.0
4966,Maruti Suzuki,Wagon-R,2013.0,11.0,100250.0,Manual,second,Hybrid/CNG,265000.0
4967,Maruti Suzuki,Swift,2023.0,1.0,15500.0,Manual,first,Hybrid/CNG,865000.0
4968,Hyundai,Accent,2008.0,16.0,102000.0,Manual,first,Petrol,125000.0
4969,Toyota,Urban Cruiser Hyryder,2023.0,1.0,12000.0,Automatic,first,Hybrid/CNG,1950000.0
4970,Toyota,Camry,2014.0,10.0,190000.0,Automatic,first,Hybrid/CNG,950000.0
4971,Hyundai,Eon,2017.0,7.0,190000.0,Automatic,first,Hybrid/CNG,225000.0
4972,Hyundai,Venue,2023.0,1.0,28000.0,Automatic,first,Petrol,1250000.0
4973,Hyundai,Grand i10,2013.0,11.0,67000.0,Manual,first,Hybrid/CNG,375000.0
4974,Maruti Suzuki,Omni,2011.0,13.0,57000.0,Manual,second,Petrol,120000.0
4975,Maruti Suzuki,maruti-suzuki-dzire,2014.0,10.0,78000.0,Manual,first,Hybrid/CNG,325000.0
4976,Honda,City,2009.0,15.0,120000.0,Manual,second,Hybrid/CNG,205000.0
4977,Maruti Suzuki,Ertiga,2021.0,3.0,76000.0,Automatic,first,Petrol,1075000.0
4978,Maruti Suzuki,Alto,2010.0,14.0,89000.0,Manual,second,Hybrid/CNG,169000.0
4979,Mahindra,XUV500,2016.0,8.0,111521.0,Manual,first,Diesel,750000.0
4980,Maruti Suzuki,Baleno,2017.0,7.0,14000.0,Automatic,first,Petrol,650000.0
4981,Tata,Zest,2015.0,9.0,185389.0,Manual,second,Diesel,290000.0
4982,Maruti Suzuki,Ciaz,2015.0,9.0,63000.0,Automatic,first,Diesel,395000.0
4983,Maruti Suzuki,Vitara-Brezza,2020.0,4.0,43369.0,Automatic,first,Petrol,878790.0
4984,Maruti Suzuki,Swift-Dzire,2016.0,8.0,78000.0,Manual,first,Hybrid/CNG,370000.0
4985,Audi,Q7,2015.0,9.0,64000.0,Automatic,first,Diesel,2190000.0
4986,Honda,Jazz,2016.0,8.0,86000.0,Manual,first,Diesel,460000.0
4987,Honda,Jazz,2013.0,11.0,68000.0,Manual,second,Petrol,225000.0
4988,Chevrolet,Sail U-VA,2010.0,14.0,85000.0,Automatic,second,Hybrid/CNG,50000.0
4989,Hyundai,Venue,2019.0,5.0,100000.0,Manual,first,Diesel,865000.0
4990,MG,Hector,2020.0,4.0,29000.0,Automatic,first,Petrol,1370000.0
4991,Maruti Suzuki,Swift,2020.0,4.0,52000.0,Automatic,first,Petrol,625000.0
4992,Ford,Ecosport,2017.0,7.0,55000.0,Automatic,second,Hybrid/CNG,625000.0
4993,Maruti Suzuki,Wagon-R-1-0,2017.0,7.0,23119.0,Automatic,first,Hybrid/CNG,425000.0
4994,Hyundai,i20,2018.0,6.0,42000.0,Manual,second,Petrol,500000.0
4995,Maruti Suzuki,Swift,2021.0,3.0,34000.0,Automatic,first,Petrol,790000.0
4996,Ford,Ecosport,2018.0,6.0,75000.0,Manual,second,Petrol,645000.0
4997,Maruti Suzuki,Alto,2010.0,14.0,110000.0,Manual,first,Petrol,150000.0
4998,Maruti Suzuki,Alto-K10,2011.0,13.0,103000.0,Automatic,second,Hybrid/CNG,88000.0
4999,Hyundai,Aura,2022.0,2.0,59000.0,Automatic,second,Hybrid/CNG,680000.0
5000,Audi,A4,2016.0,8.0,43715.0,Automatic,second,Diesel,1770000.0
5001,Maruti Suzuki,Swift,2017.0,7.0,86542.0,Manual,first,Diesel,611000.0
5002,Maruti Suzuki,Wagon-R,2016.0,8.0,55000.0,Automatic,second,Petrol,425000.0
5003,Mahindra,KUV 100,2016.0,8.0,100000.0,Manual,first,Petrol,400000.0
5004,Maruti Suzuki,Ciaz,2017.0,7.0,70000.0,Automatic,first,Petrol,699999.0
5005,Mercedes-Benz,GLA,2017.0,7.0,60000.0,Automatic,second,Diesel,1925000.0
5006,Skoda,Rapid,2017.0,7.0,96000.0,Manual,second,Diesel,425000.0
5007,Maruti Suzuki,Wagon-R-1-0,2014.0,10.0,81000.0,Manual,first,Hybrid/CNG,315000.0
5008,Maruti Suzuki,Sx4,2011.0,13.0,98000.0,Manual,second,Diesel,235000.0
5009,Nissan,PATROL,2011.0,13.0,90000.0,Manual,second,Hybrid/CNG,150000.0
5010,Kia,Seltos,2021.0,3.0,48500.0,Automatic,first,Diesel,1725000.0
5011,Maruti Suzuki,Swift,2022.0,2.0,15000.0,Automatic,first,Petrol,700000.0
5012,Skoda,Rapid,2016.0,8.0,67000.0,Automatic,first,Diesel,721000.0
5013,Hyundai,Aura,2023.0,1.0,70000.0,Automatic,first,Hybrid/CNG,220000.0
5014,Mahindra,Bolero,2021.0,3.0,88200.0,Manual,first,Diesel,820000.0
5015,Maruti Suzuki,Wagon-R,2018.0,6.0,48000.0,Automatic,first,Petrol,448000.0
5016,Honda,City,2014.0,10.0,84000.0,Manual,second,Petrol,455000.0
5017,Toyota,Urban Cruiser Hyryder,2022.0,2.0,29000.0,Automatic,first,Hybrid/CNG,1750000.0
5018,Ford,Endeavour,2016.0,8.0,91000.0,Manual,second,Diesel,1890000.0
5019,Tata,Punch ,2023.0,1.0,30000.0,Automatic,first,Diesel,350000.0
5020,Hyundai,Grand i10,2013.0,11.0,105000.0,Manual,first,Petrol,315000.0
5021,Mahindra,KUV 100,2017.0,7.0,54560.0,Manual,second,Diesel,355000.0
5022,Mahindra,Bolero,2013.0,11.0,148000.0,Manual,second,Diesel,610000.0
5023,Maruti Suzuki,Estilo,2007.0,17.0,97000.0,Manual,first,Petrol,139000.0
5024,Hyundai,Verna,2007.0,17.0,51000.0,Manual,second,Petrol,225000.0
5025,Honda,City ZX,2008.0,16.0,119000.0,Automatic,second,Hybrid/CNG,149000.0
5026,Toyota,Innova,2020.0,4.0,32000.0,Automatic,first,Diesel,1700000.0
5027,Ford,Ecosport,2016.0,8.0,69000.0,Manual,first,Diesel,501000.0
5028,Land Rover,Range Rover Evoque,2014.0,10.0,58000.0,Automatic,second,Diesel,1790000.0
5029,Honda,Civic,2007.0,17.0,120000.0,Automatic,second,Hybrid/CNG,145000.0
5030,Hyundai,i10,2011.0,13.0,78600.0,Manual,second,Petrol,155000.0
5031,Maruti Suzuki,Swift-Dzire,2020.0,4.0,10000.0,Automatic,first,Hybrid/CNG,620000.0
5032,Hyundai,Grand i10 Nios,2022.0,2.0,58000.0,Manual,first,Petrol,600000.0
5033,Mercedes-Benz,A Class,2014.0,10.0,85000.0,Automatic,second,Diesel,825000.0
5034,Maruti Suzuki,Swift,2016.0,8.0,85000.0,Manual,second,Petrol,480000.0
5035,BMW,X3,2014.0,10.0,136000.0,Automatic,second,Diesel,1600000.0
5036,Honda,CRV,2014.0,10.0,87000.0,Automatic,second,Petrol,621000.0
5037,Maruti Suzuki,Wagon-R,2022.0,2.0,23000.0,Manual,first,Hybrid/CNG,599000.0
5038,Maruti Suzuki,Alto-K10,2019.0,5.0,60000.0,Manual,second,Petrol,375000.0
5039,Hyundai,Aura,2021.0,3.0,34300.0,Manual,first,Hybrid/CNG,705000.0
5040,Hyundai,Creta,2019.0,5.0,71000.0,Manual,first,Diesel,875000.0
5041,Kia,Seltos,2020.0,4.0,58000.0,Automatic,second,Petrol,1290000.0
5042,Maruti Suzuki,Ertiga,2016.0,8.0,80000.0,Manual,second,Hybrid/CNG,689999.0
5043,Mercedes-Benz,GL-Class,2013.0,11.0,94000.0,Automatic,second,Diesel,2100000.0
5044,Maruti Suzuki,Baleno,2019.0,5.0,46000.0,Manual,second,Petrol,510000.0
5045,Maruti Suzuki,Swift Dzire,2014.0,10.0,80000.0,Manual,second,Diesel,485000.0
5046,Maruti Suzuki,maruti-suzuki-dzire,2014.0,10.0,82000.0,Manual,first,Diesel,365000.0
5047,Hyundai,i10,2011.0,13.0,140000.0,Automatic,second,Hybrid/CNG,140000.0
5048,Chevrolet,Optra Magnum,2011.0,13.0,72000.0,Manual,second,Hybrid/CNG,199000.0
5049,Maruti Suzuki,XL6,2021.0,3.0,63900.0,Automatic,first,Petrol,999000.0
5050,Skoda,Rapid,2015.0,9.0,51000.0,Manual,second,Petrol,350000.0
5051,Maruti Suzuki,Wagon-R,2013.0,11.0,78000.0,Manual,second,Hybrid/CNG,299999.0
5052,Renault,KWID,2017.0,7.0,58097.0,Manual,first,Petrol,355000.0
5053,Hyundai,Xcent Prime,2019.0,5.0,85000.0,Manual,second,Diesel,510000.0
5054,Audi,Q3,2018.0,6.0,55100.0,Automatic,second,Diesel,1400000.0
5055,Datsun,GO,2016.0,8.0,100200.0,Automatic,second,Hybrid/CNG,160000.0
5056,Maruti Suzuki,Eeco,2022.0,2.0,16000.0,Manual,first,Hybrid/CNG,620000.0
5057,Maruti Suzuki,Wagon-R,2019.0,5.0,68000.0,Manual,second,Hybrid/CNG,475000.0
5058,Maruti Suzuki,Ertiga,2015.0,9.0,65000.0,Automatic,second,Hybrid/CNG,560000.0
5059,Hyundai,Grand i10,2017.0,7.0,31003.0,Automatic,second,Petrol,540000.0
5060,Hyundai,Santro,2013.0,11.0,54000.0,Manual,second,Hybrid/CNG,280000.0
5061,Maruti Suzuki,Wagon-R,2017.0,7.0,150000.0,Automatic,second,Hybrid/CNG,230000.0
5062,Maruti Suzuki,Swift,2010.0,14.0,150000.0,Automatic,second,Hybrid/CNG,110000.0
5063,Honda,City ZX,2007.0,17.0,68000.0,Manual,first,Petrol,149000.0
5064,Maruti Suzuki,Sx4,2011.0,13.0,91000.0,Automatic,second,Hybrid/CNG,240000.0
5065,Maruti Suzuki,Sx4,2007.0,17.0,100000.0,Manual,second,Hybrid/CNG,98000.0
5066,Maruti Suzuki,Wagon-R,2016.0,8.0,78000.0,Automatic,second,Hybrid/CNG,240000.0
5067,Maruti Suzuki,Swift-Dzire,2015.0,9.0,61000.0,Manual,second,Diesel,499000.0
5068,Maruti Suzuki,Baleno,2017.0,7.0,70000.0,Manual,first,Petrol,670000.0
5069,Hyundai,Creta,2019.0,5.0,70500.0,Automatic,first,Diesel,1475000.0
5070,Maruti Suzuki,Ritz,2015.0,9.0,66000.0,Manual,second,Petrol,350000.0
5071,Hyundai,i10,2009.0,15.0,104000.0,Automatic,second,Hybrid/CNG,225000.0
5072,Maruti Suzuki,Swift,2013.0,11.0,80000.0,Manual,first,Hybrid/CNG,390000.0
5073,Mahindra,Scorpio,2015.0,9.0,89000.0,Manual,second,Diesel,1065000.0
5074,Chevrolet,Beat,2012.0,12.0,81000.0,Manual,first,Diesel,153000.0
5075,Maruti Suzuki,XL6,2023.0,1.0,19500.0,Automatic,first,Petrol,1375000.0
5076,Honda,Jazz,2018.0,6.0,32000.0,Manual,second,Petrol,550000.0
5077,Maruti Suzuki,Wagon-R-1-0,2020.0,4.0,56000.0,Manual,first,Hybrid/CNG,451000.0
5078,Hyundai,Creta,2018.0,6.0,82000.0,Automatic,second,Diesel,1085000.0
5079,Hyundai,Creta,2016.0,8.0,78000.0,Manual,second,Petrol,675000.0
5080,Hyundai,i20,2019.0,5.0,46000.0,Automatic,second,Hybrid/CNG,725000.0
5081,Volkswagen,VentoTest,2016.0,8.0,76000.0,Manual,second,Diesel,285000.0
5082,Honda,City,2017.0,7.0,75000.0,Automatic,second,Petrol,765000.0
5083,MG,Hector,2020.0,4.0,46450.0,Automatic,first,Petrol,1550000.0
5084,Tata,Tiago,2024.0,0.0,17282.0,Manual,first,Hybrid/CNG,675000.0
5085,Maruti Suzuki,Swift,2024.0,0.0,18950.0,Automatic,first,Petrol,950000.0
5086,Fiat,Punto,2015.0,9.0,89000.0,Manual,second,Diesel,415000.0
5087,Hyundai,Grand i10 Nios,2023.0,1.0,7000.0,Manual,first,Petrol,825000.0
5088,Maruti Suzuki,Celerio,2015.0,9.0,111000.0,Manual,first,Hybrid/CNG,350000.0
5089,Maruti Suzuki,Swift,2011.0,13.0,190000.0,Manual,first,Diesel,365000.0
5090,Tata,Zest,2014.0,10.0,131000.0,Automatic,first,Diesel,280000.0
5091,BMW,X3,2013.0,11.0,123872.0,Manual,first,Diesel,1150000.0
5092,Maruti Suzuki,Swift,2012.0,12.0,23200.0,Manual,second,Petrol,325000.0
5093,Skoda,Superb,2016.0,8.0,99000.0,Automatic,first,Petrol,1185000.0
5094,Toyota,Etios Liva,2013.0,11.0,83000.0,Manual,second,Diesel,395000.0
5095,Skoda,Superb,2010.0,14.0,29309.0,Automatic,second,Petrol,250000.0
5096,Maruti Suzuki,Baleno,2018.0,6.0,122289.0,Automatic,second,Petrol,574000.0
5097,Skoda,Rapid,2021.0,3.0,19121.0,Automatic,first,Petrol,1095000.0
5098,Datsun,RediGO,2015.0,9.0,18000.0,Manual,first,Petrol,189000.0
5099,Maruti Suzuki,Ritz,2011.0,13.0,75000.0,Manual,first,Diesel,311000.0
5100,Honda,Jazz,2018.0,6.0,93000.0,Automatic,first,Hybrid/CNG,535000.0
5101,Honda,City,2015.0,9.0,40000.0,Manual,second,Hybrid/CNG,485000.0
5102,Mahindra,Xylo,2012.0,12.0,16400.0,Automatic,second,Diesel,131000.0
5103,Skoda,Kushaq,2022.0,2.0,8000.0,Automatic,first,Petrol,1290000.0
5104,Maruti Suzuki,Celerio,2021.0,3.0,32.0,Automatic,first,Hybrid/CNG,450000.0
5105,Renault,Duster,2018.0,6.0,83000.0,Automatic,second,Diesel,920000.0
5106,Tata,Tigor,2024.0,0.0,4300.0,Automatic,first,Hybrid/CNG,1050000.0
5107,Toyota,Camry,2016.0,8.0,130000.0,Automatic,first,Hybrid/CNG,1275000.0
5108,Honda,City,2018.0,6.0,44902.0,Automatic,second,Petrol,699000.0
5109,Toyota,Corolla Altis,2017.0,7.0,103000.0,Automatic,first,Petrol,1049000.0
5110,Hyundai,Grand i10,2014.0,10.0,75000.0,Manual,second,Petrol,385000.0
5111,Maruti Suzuki,Sx4,2011.0,13.0,19000.0,Manual,first,Petrol,220000.0
5112,Maruti Suzuki,XL6,2019.0,5.0,35000.0,Manual,second,Petrol,990000.0
5113,Maruti Suzuki,Wagon-R,2011.0,13.0,101110.0,Automatic,second,Hybrid/CNG,120000.0
5114,Tata,Harrier,2019.0,5.0,82000.0,Manual,first,Diesel,949000.0
5115,Maruti Suzuki,Wagon R,2016.0,8.0,89000.0,Automatic,first,Petrol,460000.0
5116,Toyota,Innova Crysta,2018.0,6.0,110000.0,Automatic,first,Diesel,1700000.0
5117,Honda,City,2015.0,9.0,94000.0,Manual,first,Petrol,500000.0
5118,Maruti Suzuki,maruti-suzuki-dzire,2021.0,3.0,68000.0,Manual,first,Hybrid/CNG,665000.0
5119,Maruti Suzuki,Wagon-R,2012.0,12.0,137000.0,Automatic,second,Hybrid/CNG,270000.0
5120,Tata,Indigo Ecs,2015.0,9.0,92000.0,Manual,second,Diesel,195000.0
5121,Maruti Suzuki,Grand Vitara,2024.0,0.0,13400.0,Automatic,first,Hybrid/CNG,2045000.0
5122,Volkswagen,Jetta,2014.0,10.0,58000.0,Automatic,second,Diesel,489000.0
5123,Kia,Sonet,2020.0,4.0,50000.0,Manual,first,Petrol,740000.0
5124,Honda,BRV,2016.0,8.0,55000.0,Automatic,second,Petrol,750000.0
5125,Honda,WRV,2017.0,7.0,61000.0,Manual,first,Petrol,700000.0
5126,Hyundai,Santro,2012.0,12.0,78000.0,Manual,first,Hybrid/CNG,160000.0
5127,Tata,Tigor,2019.0,5.0,52600.0,Automatic,first,Hybrid/CNG,685000.0
5128,Toyota,Innova,2014.0,10.0,125000.0,Manual,second,Diesel,750000.0
5129,Renault,KWID,2017.0,7.0,55000.0,Automatic,first,Petrol,345000.0
5130,Hyundai,i20 Active,2016.0,8.0,97400.0,Manual,second,Petrol,585000.0
5131,Maruti Suzuki,Eeco,2021.0,3.0,52000.0,Manual,second,Petrol,395000.0
5132,Maruti Suzuki,Swift-Dzire,2011.0,13.0,59000.0,Manual,second,Hybrid/CNG,245000.0
5133,Hyundai,Aura,2020.0,4.0,41000.0,Manual,second,Hybrid/CNG,645001.0
5134,Mahindra,Bolero,2017.0,7.0,70000.0,Manual,first,Diesel,699939.0
5135,Hyundai,i20,2016.0,8.0,88700.0,Manual,second,Petrol,370000.0
5136,Honda,CRV,2007.0,17.0,91000.0,Automatic,first,Hybrid/CNG,251000.0
5137,Honda,Amaze,2021.0,3.0,3900.0,Manual,second,Petrol,660000.0
5138,Mahindra,XUV500,2016.0,8.0,86000.0,Automatic,second,Diesel,770000.0
5139,BMW,3 Series,2013.0,11.0,85000.0,Automatic,second,Diesel,1075000.0
5140,Maruti Suzuki,Alto-800,2014.0,10.0,100080.0,Automatic,second,Hybrid/CNG,185000.0
5141,Toyota,Innova Crysta,2017.0,7.0,60989.0,Manual,second,Diesel,1850000.0
5142,Hyundai,Grand i10,2015.0,9.0,58000.0,Manual,second,Petrol,315000.0
5143,Ford,Ecosport,2014.0,10.0,83000.0,Manual,second,Diesel,525000.0
5144,Maruti Suzuki,Celerio,2020.0,4.0,65000.0,Manual,second,Hybrid/CNG,369000.0
5145,Maruti Suzuki,Baleno,2021.0,3.0,29000.0,Manual,first,Petrol,690000.0
5146,Maruti Suzuki,Jimny,2023.0,1.0,521.0,Manual,first,Petrol,1435000.0
5147,Honda,City,2012.0,12.0,63000.0,Automatic,first,Hybrid/CNG,425000.0
5148,Renault,Duster,2015.0,9.0,80000.0,Manual,second,Diesel,349991.0
5149,Volkswagen,Jetta,2013.0,11.0,76000.0,Manual,first,Diesel,760000.0
5150,Toyota,Innova Hycross,2024.0,0.0,0.0,Automatic,first,Petrol,1977000.0
5151,Maruti Suzuki,Alto,2007.0,17.0,85000.0,Manual,second,Petrol,98000.0
5152,Hyundai,Verna,2023.0,1.0,23000.0,Automatic,first,Petrol,1560000.0
5153,Honda,City,2015.0,9.0,100000.0,Automatic,second,Hybrid/CNG,500000.0
5154,Honda,Brio,2015.0,9.0,89000.0,Manual,second,Hybrid/CNG,240000.0
5155,Maruti Suzuki,S-Presso,2023.0,1.0,13000.0,Manual,first,Hybrid/CNG,499000.0
5156,Hyundai,Grand i10 Nios,2022.0,2.0,50000.0,Manual,first,Hybrid/CNG,639999.0
5157,Maruti Suzuki,Swift-Dzire,2010.0,14.0,50000.0,Manual,second,Petrol,385000.0
5158,Maruti Suzuki,Swift,2016.0,8.0,88000.0,Manual,first,Petrol,430000.0
5159,Maruti Suzuki,A-Star,2013.0,11.0,73000.0,Automatic,second,Petrol,200000.0
5160,Maruti Suzuki,Omni,2018.0,6.0,24000.0,Manual,first,Petrol,364000.0
5161,Maruti Suzuki,Ciaz,2015.0,9.0,90590.0,Manual,first,Petrol,499000.0
5162,Chevrolet,Sail,2013.0,11.0,82000.0,Manual,second,Petrol,160000.0
5163,Hyundai,i10,2010.0,14.0,55000.0,Automatic,second,Hybrid/CNG,72000.0
5164,Mahindra,Scorpio,2014.0,10.0,78525.0,Manual,first,Diesel,570000.0
5165,Maruti Suzuki,Wagon-R,2016.0,8.0,150000.0,Automatic,first,Hybrid/CNG,180000.0
5166,Maruti Suzuki,Ertiga,2021.0,3.0,29500.0,Manual,first,Hybrid/CNG,1180000.0
5167,Maruti Suzuki,Alto-K10,2019.0,5.0,37000.0,Manual,second,Hybrid/CNG,345000.0
5168,Hyundai,Fluidic Verna,2013.0,11.0,74000.0,Manual,second,Hybrid/CNG,435000.0
5169,Hyundai,i20,2011.0,13.0,140000.0,Manual,first,Hybrid/CNG,259000.0
5170,Audi,Q3,2018.0,6.0,55100.0,Automatic,second,Diesel,1400000.0
5171,Hyundai,Eon,2012.0,12.0,91000.0,Manual,first,Petrol,220000.0
5172,Maruti Suzuki,Eeco,2018.0,6.0,83200.0,Manual,second,Hybrid/CNG,325000.0
5173,Force,Motors FM Gurkha,2024.0,0.0,7000.0,Manual,first,Diesel,1675000.0
5174,Maruti Suzuki,Ritz,2013.0,11.0,60424.0,Manual,second,Hybrid/CNG,200000.0
5175,Hyundai,Venue,2013.0,11.0,18000.0,Manual,first,Diesel,1390000.0
5176,Hyundai,Creta,2020.0,4.0,45000.0,Automatic,second,Diesel,1850000.0
5177,Ford,Figo Aspire,2016.0,8.0,89000.0,Manual,first,Diesel,385000.0
5178,Maruti Suzuki,Wagon-R,2016.0,8.0,57000.0,Automatic,second,Hybrid/CNG,345000.0
5179,Ford,Ecosport,2018.0,6.0,86000.0,Manual,second,Diesel,790000.0
5180,Toyota,Glanza,2021.0,3.0,21000.0,Automatic,first,Petrol,850000.0
5181,Maruti Suzuki,Ciaz,2014.0,10.0,158000.0,Manual,second,Diesel,480000.0
5182,Hyundai,Accent,2012.0,12.0,139000.0,Manual,second,Petrol,131000.0
5183,Maruti Suzuki,Ertiga,2016.0,8.0,99000.0,Manual,second,Hybrid/CNG,689000.0
5184,MG,Hector Plus,2020.0,4.0,79000.0,Manual,first,Diesel,1540000.0
5185,Mahindra,Bolero Neo Plus,2013.0,11.0,100003.0,Manual,second,Diesel,395000.0
5186,Maruti Suzuki,Swift-Dzire,2015.0,9.0,300.0,Automatic,second,Hybrid/CNG,315000.0
5187,Honda,City,2011.0,13.0,52000.0,Automatic,second,Petrol,310000.0
5188,Maruti Suzuki,Swift,2013.0,11.0,86000.0,Manual,second,Petrol,475000.0
5189,Toyota,Innova Crysta,2020.0,4.0,70000.0,Automatic,first,Diesel,1650000.0
5190,Maruti Suzuki,Alto-800,2023.0,1.0,11200.0,Manual,first,Petrol,410000.0
5191,Maruti Suzuki,Ertiga,2016.0,8.0,63000.0,Manual,first,Hybrid/CNG,695000.0
5192,Mahindra,Thar,2023.0,1.0,4400.0,Automatic,second,Petrol,1350000.0
5193,Maruti Suzuki,Baleno,2018.0,6.0,110000.0,Manual,first,Diesel,590000.0
5194,Renault,KWID,2017.0,7.0,30877.0,Automatic,second,Hybrid/CNG,265000.0
5195,Toyota,Glanza,2023.0,1.0,24000.0,Automatic,first,Petrol,850000.0
5196,Maruti Suzuki,Celerio,2016.0,8.0,70000.0,Automatic,second,Hybrid/CNG,380000.0
5197,Renault,Triber,2022.0,2.0,18000.0,Manual,first,Hybrid/CNG,695000.0
5198,Honda,Jazz,2016.0,8.0,60000.0,Automatic,second,Petrol,615000.0
5199,BMW,X3,2012.0,12.0,80000.0,Automatic,second,Diesel,1025000.0
5200,Hyundai,i20,2010.0,14.0,60000.0,Manual,first,Petrol,320000.0
5201,Hyundai,Accent,2018.0,6.0,200000.0,Automatic,first,Hybrid/CNG,225000.0
5202,Maruti Suzuki,Baleno,2016.0,8.0,62000.0,Automatic,second,Petrol,582000.0
5203,Volkswagen,Polo,2016.0,8.0,105000.0,Automatic,second,Petrol,650000.0
5204,Maruti Suzuki,Baleno,2021.0,3.0,55000.0,Manual,first,Petrol,575000.0
5205,Tata,Harrier,2020.0,4.0,73000.0,Manual,first,Diesel,1149000.0
5206,Maruti Suzuki,Ertiga,2023.0,1.0,69000.0,Automatic,first,Hybrid/CNG,450000.0
